timestamp,elapsed_seconds,left_ear,right_ear,average_ear,smoothed_ear,eye_state,blink_event,blink_duration,face_detected
2026-08-12T10:59:31.790748,7.1412,0.318365,0.366703,0.342534,0.345178,OPEN,0,0.0,1
2026-08-12T10:59:31.826142,7.1726,0.31496,0.369814,0.342387,0.344201,OPEN,0,0.0,1
2026-08-12T10:59:31.844710,7.1955,0.316435,0.374287,0.345361,0.344607,OPEN,0,0.0,1
2026-08-12T10:59:31.867720,7.2183,0.320771,0.372523,0.346647,0.345321,OPEN,0,0.0,1
2026-08-12T10:59:31.941164,7.2862,0.330468,0.362816,0.346642,0.345783,OPEN,0,0.0,1
2026-08-12T10:59:31.968693,7.3157,0.342603,0.377447,0.360025,0.350768,OPEN,0,0.0,1
2026-08-12T10:59:32.009485,7.3511,0.348534,0.38426,0.366397,0.356238,OPEN,0,0.0,1
2026-08-12T10:59:32.031106,7.3785,0.34737,0.383117,0.365244,0.35939,OPEN,0,0.0,1
2026-08-12T10:59:32.063367,7.4134,0.349116,0.382823,0.365969,0.361693,OPEN,0,0.0,1
2026-08-12T10:59:32.095386,7.4468,0.350553,0.382039,0.366296,0.363304,OPEN,0,0.0,1
2026-08-12T10:59:32.125215,7.4762,0.352276,0.385975,0.369125,0.365341,OPEN,0,0.0,1
2026-08-12T10:59:32.160040,7.5105,0.352208,0.384126,0.368167,0.36633,OPEN,0,0.0,1
2026-08-12T10:59:32.189197,7.5397,0.352698,0.383928,0.368313,0.367024,OPEN,0,0.0,1
2026-08-12T10:59:32.222454,7.5724,0.352662,0.385332,0.368997,0.367715,OPEN,0,0.0,1
2026-08-12T10:59:32.255707,7.6038,0.35176,0.38473,0.368245,0.3679,OPEN,0,0.0,1
2026-08-12T10:59:32.285903,7.6348,0.354448,0.380792,0.36762,0.367802,OPEN,0,0.0,1
2026-08-12T10:59:32.315425,7.6663,0.35792,0.382089,0.370004,0.368573,OPEN,0,0.0,1
2026-08-12T10:59:32.350973,7.7,0.358764,0.386082,0.372423,0.36992,OPEN,0,0.0,1
2026-08-12T10:59:32.402261,7.7476,0.357291,0.388198,0.372744,0.370909,OPEN,0,0.0,1
2026-08-12T10:59:32.439549,7.7885,0.359495,0.392225,0.37586,0.372642,OPEN,0,0.0,1
2026-08-12T10:59:32.460452,7.8117,0.359028,0.394303,0.376665,0.37405,OPEN,0,0.0,1
2026-08-12T10:59:32.493951,7.845,0.362346,0.401018,0.381682,0.376721,OPEN,0,0.0,1
2026-08-12T10:59:32.525319,7.8751,0.362747,0.403645,0.383196,0.378987,OPEN,0,0.0,1
2026-08-12T10:59:32.561554,7.9088,0.363233,0.404243,0.383738,0.38065,OPEN,0,0.0,1
2026-08-12T10:59:32.593664,7.9401,0.363936,0.406535,0.385235,0.382255,OPEN,0,0.0,1
2026-08-12T10:59:32.627520,7.9734,0.368053,0.409536,0.388794,0.384544,OPEN,0,0.0,1
